Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
KVUE,Kenvue Inc. Common Stock,19.0,-0.14,-0.00731,36384906615.0,United States,2023.0,19298514,Consumer Discretionary,Specialty Chemicals,-59.9,0.0,$ 11.77,-7.23,-0.3805263157894737
TFIN,Triumph Financial Inc. Common Stock,75.0,0.63,0.00847,1749719700.0,United States,2014.0,76345,Finance,Major Banks,-61.52,3.5,$ 46.44,-28.560000000000002,-0.3808
ITT,ITT Inc. Common Stock ,126.14,0.53,0.00422,10356094000.0,United States,2011.0,574951,Industrials,Fluid Controls,-62.18,3.5,$ 78.10,-48.040000000000006,-0.38084667829395913
PBFS,Pioneer Bancorp Inc. Common Stock,9.32,0.07,0.00757,242111968.0,United States,2019.0,16201,Finance,Banks,-60.31,0.0,$ 5.77,-3.5500000000000007,-0.38090128755364816
STZ,Constellation Brands Inc. Common Stock,248.52,1.08,0.00436,45434443548.0,United States,,1938273,Consumer Staples,Beverages (Production/Distribution),-62.64,1.0,$ 153.71,-94.81,-0.3814984709480122
AZZ,AZZ Inc.,72.8,-0.34,-0.00465,1825596209.0,United States,,177132,Industrials,Industrial Specialties,-61.36,1.0,$ 45.01,-27.79,-0.3817307692307692
IPGP,IPG Photonics Corporation Common Stock,86.35,0.69,0.00806,3980573785.0,United States,2006.0,396222,Technology,Semiconductors,-64.46,1.0,$ 53.32,-33.029999999999994,-0.38251302837290097
AXTA,Axalta Coating Systems Ltd. Common Shares,32.73,0.25,0.0077,7205185833.0,United States,2014.0,1698947,Consumer Discretionary,Paints/Coatings,-61.71,1.0,$ 20.16,-12.569999999999997,-0.38405132905591194
NVEC,NVE Corporation Common Stock,83.59,1.48,0.01802,404023990.0,United States,,21629,Technology,Semiconductors,-69.11,1.0,$ 51.47,-32.120000000000005,-0.3842564900107669
AGX,Argan Inc. Common Stock,46.86,-0.14,-0.00298,624543801.0,United States,,96088,Consumer Discretionary,Engineering & Construction,-61.18,1.0,$ 28.85,-18.009999999999998,-0.3843363209560392
KN,Knowles Corporation Common Stock,16.34,0.08,0.00492,1464551994.0,United States,2014.0,795019,Consumer Staples,Consumer Electronics/Appliances,-65.44,1.0,$ 10.04,-6.300000000000001,-0.3855569155446757
CCCS,CCC Intelligent Solutions Holdings Inc. Common Stock,11.71,0.11,0.00948,7434439858.0,United States,,7321060,Technology,Computer Software: Prepackaged Software,-61.34,0.0,$ 7.19,-4.5200000000000005,-0.3859948761742101
CXE,MFS High Income Municipal Trust Common Stock,3.57,0.01,0.00281,112547010.0,United States,1989.0,45125,Finance,Investment Managers,-63.47,0.0,$ 2.19,-1.38,-0.3865546218487395
DERM,Journey Medical Corporation Common Stock,3.95,0.3,0.08219,73108374.0,United States,2021.0,102907,Health Care,Biotechnology: Pharmaceutical Preparations,-70.66,0.0,$ 2.42,-1.5300000000000002,-0.3873417721518988
RSF,RiverNorth Capital and Income Fund Common Stock,16.07,0.047,0.00293,53699142.0,,2019.0,4370,Finance,Investment Managers,-62.7,0.0,$ 9.84,-6.23,-0.38767890479153705
FIS,Fidelity National Information Services Inc. Common Stock,69.19,2.32,0.03469,39885664274.0,United States,,9151674,Consumer Discretionary,Business Services,-63.42,1.0,$ 42.35,-26.839999999999996,-0.38791732909379967
ENTG,Entegris Inc. Common Stock,134.36,2.74,0.02082,20207234373.0,United States,2000.0,1512740,Technology,Semiconductors,-68.58,4.5,$ 82.19,-52.170000000000016,-0.3882852039297411
HUBB,Hubbell Inc Common Stock,380.67,9.85,0.02656,20414173341.0,United States,2015.0,955052,Technology,Industrial Machinery/Components,-65.35,3.5,$ 232.70,-147.97000000000003,-0.38870938082853923
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,12.09,0.09,0.0075,0.0,,2021.0,97609,Finance,Investment Managers,-64.68,0.0,$ 7.39,-4.7,-0.38875103391232424
GGG,Graco Inc. Common Stock,91.26,1.28,0.01423,15347984603.0,United States,,1469098,Industrials,Fluid Controls,-63.64,3.0,$ 55.78,-35.480000000000004,-0.38877931185623493
APD,Air Products and Chemicals Inc. Common Stock,234.04,1.63,0.00701,52027337976.0,United States,,1726259,Industrials,Major Chemicals,-64.57,1.0,$ 143.02,-91.01999999999998,-0.38890787899504353
INCY,Incyte Corp. Common Stock,58.36,-1.62,-0.02701,13103344830.0,United States,,3086967,Health Care,Biotechnology: Commercial Physical & Biological Resarch,-65.59,1.0,$ 35.66,-22.700000000000003,-0.3889650445510624
WAT,Waters Corporation Common Stock,337.42,-0.26,-0.00077,19950624579.0,United States,1995.0,693268,Industrials,Biotechnology: Laboratory Analytical Instruments,-68.02,5.0,$ 205.95,-131.47000000000003,-0.38963309821587344
PGR,Progressive Corporation (The) Common Stock,189.56,-2.47,-0.01286,111021020076.0,United States,,4203652,Finance,Property-Casualty Insurers,-62.44,1.0,$ 115.63,-73.93,-0.3900084405992826
HBB,Hamilton Beach Brands Holding Company Class A Common Stock ,17.64,-1.06,-0.05668,246839536.0,,2017.0,14006,Consumer Discretionary,Home Furnishings,-67.75,0.0,$ 10.76,-6.880000000000001,-0.3900226757369615
GNW,Genworth Financial Inc Common Stock,6.15,-0.06,-0.00966,2773679071.0,United States,2004.0,4374843,Finance,Life Insurance,-63.47,1.0,$ 3.75,-2.4000000000000004,-0.3902439024390244
ALX,Alexander's Inc. Common Stock,221.05,3.24,0.01488,1128966455.0,United States,,11929,Real Estate,Real Estate Investment Trusts,-63.87,1.0,$ 134.68,-86.37,-0.3907260800723818
ARRY,Array Technologies Inc. Common Stock,13.64,-0.46,-0.03262,2062592787.0,United States,2020.0,8619323,Technology,Semiconductors,-68.23,0.0,$ 8.31,-5.33,-0.3907624633431085
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,20.39,0.61,0.03084,6389734581.0,United States,2009.0,3882084,Real Estate,Real Estate Investment Trusts,-65.62,1.0,$ 12.42,-7.970000000000001,-0.3908778813143698
GLW,Corning Incorporated Common Stock,32.24,0.15,0.00467,27516011980.0,United States,,6684505,Technology,Industrial Machinery/Components,-65.39,2.0,$ 19.62,-12.620000000000001,-0.391439205955335
BBCP,Concrete Pumping Holdings Inc. Common Stock,8.19,0.07,0.00862,440192557.0,United States,2017.0,51643,Consumer Discretionary,Engineering & Construction,-65.73,0.0,$ 4.96,-3.2299999999999995,-0.39438339438339437
AEP,American Electric Power Company Inc. Common Stock,85.19,1.87,0.02244,44825664796.0,United States,,10227505,Utilities,Electric Utilities: Central,-62.98,1.0,$ 51.59,-33.599999999999994,-0.39441248972884135
LNN,Lindsay Corporation Common Stock,119.31,-2.09,-0.01722,1316100974.0,United States,,140942,Industrials,Industrial Machinery/Components,-66.81,1.0,$ 72.24,-47.07000000000001,-0.39451848126728695
SCS,Steelcase Inc. Common Stock,13.74,0.68,0.05207,1569406474.0,United States,1998.0,1263373,Consumer Discretionary,Office Equipment/Supplies/Services,-61.25,1.0,$ 8.31,-5.43,-0.3951965065502183
FFNW,First Financial Northwest Inc. Common Stock,20.72,0.06,0.0029,190199447.0,United States,2007.0,21176,Finance,Banks,-65.89,4.5,$ 12.52,-8.2,-0.39575289575289574
RMR,The RMR Group Inc. Class A Common Stock,24.47,0.24,0.00991,775912452.0,United States,,83490,Consumer Discretionary,Professional Services,-65.06,1.0,$ 14.77,-9.7,-0.39640375970576214
NYMT,New York Mortgage Trust Inc. Common Stock,7.21,0.22,0.03147,657801235.0,United States,,812692,Real Estate,Real Estate Investment Trusts,-64.06,1.0,$ 4.34,-2.87,-0.39805825242718446
ONON,On Holding AG Class A Ordinary Shares,35.02,0.77,0.02248,9874939600.0,,2021.0,4904736,Consumer Discretionary,Shoe Manufacturing,-64.45,0.0,$ 21.07,-13.950000000000003,-0.3983438035408339
IIIN,Insteel Industries Inc. Common Stock,36.41,0.81,0.02275,708622489.0,United States,,55569,Industrials,Steel/Iron Ore,-65.69,1.5,$ 21.89,-14.519999999999996,-0.39879154078549844
WTRG,Essential Utilities Inc. Common Stock,34.78,-0.03,-0.00086,9500707115.0,United States,,3338675,Utilities,Water Supply,-66.87,1.0,$ 20.89,-13.89,-0.3993674525589419
RLI,RLI Corp. Common Stock (DE),146.45,-1.83,-0.01234,6686803021.0,United States,,194430,Finance,Property-Casualty Insurers,-66.25,1.0,$ 87.95,-58.499999999999986,-0.3994537384772959
MCD,McDonald's Corporation Common Stock,292.28,-2.91,-0.00986,211041208913.0,United States,,3601675,Consumer Discretionary,Restaurants,-65.68,1.0,$ 175.48,-116.79999999999998,-0.39961680580265496
PDEX,Pro-Dex Inc. Common Stock,17.1,0.16,0.00945,60042426.0,United States,,1318,Health Care,Medical/Dental Instruments,-63.84,1.0,$ 10.26,-6.840000000000002,-0.4000000000000001
RL,Ralph Lauren Corporation Common Stock,185.92,2.22,0.01208,11885039372.0,United States,1997.0,1074153,Consumer Discretionary,Apparel,-65.9,1.0,$ 111.51,-74.40999999999998,-0.40022590361445776
IBM,International Business Machines Corporation Common Stock,185.03,-0.27,-0.00146,169625299225.0,United States,,6457069,Technology,Computer Manufacturing,-69.69,1.0,$ 110.91,-74.12,-0.4005836891314922
ANET,Arista Networks Inc. Common Stock,277.54,4.37,0.016,86768332674.0,United States,2014.0,2354041,Technology,Computer peripheral equipment,-73.51,4.5,$ 165.94,-111.60000000000002,-0.40210420119622403
TMUS,T-Mobile US Inc. Common Stock,163.3,0.15,0.00092,193815474998.0,United States,,5127552,Telecommunications,Telecommunications Equipment,-67.32,4.5,$ 97.62,-65.68,-0.4022045315370484
AMBI,Ambipar Emergency Response Class A Ordinary Shares,5.99,0.0,0.0,332024802.0,,,439,Industrials,Environmental Services,-68.99,0.0,$ 3.58,-2.41,-0.4023372287145242
ALKS,Alkermes plc Ordinary Shares,29.69,-0.11,-0.00369,4960490389.0,Ireland,1991.0,2089082,Health Care,Biotechnology: Pharmaceutical Preparations,-70.39,1.0,$ 17.73,-11.96,-0.4028292354328057
FA,First Advantage Corporation Common Stock,15.66,-1.18,-0.07007,2272579310.0,United States,2021.0,2848954,Consumer Discretionary,Business Services,-69.09,1.0,$ 9.35,-6.3100000000000005,-0.4029374201787995
MP,MP Materials Corp. Common Stock,15.21,-0.02,-0.00131,2704567032.0,United States,2020.0,2129718,Basic Materials,Metal Mining,-70.37,0.0,$ 9.08,-6.130000000000001,-0.4030243261012492
PARA,Paramount Global Class B Common Stock,11.04,-0.02,-0.00181,7191526524.0,United States,,38543699,Industrials,Broadcasting,-66.41,1.0,$ 6.58,-4.459999999999999,-0.4039855072463768
EGLE,Eagle Bulk Shipping Inc. Common Stock,61.27,-0.06,-0.00098,608539399.0,United States,,83880,Consumer Discretionary,Marine Transportation,-72.69,1.0,$ 36.47,-24.800000000000004,-0.40476579076220015
RHI,Robert Half Inc. Common Stock,80.4,0.23,0.00287,8458764928.0,United States,,1680943,Consumer Discretionary,Professional Services,-69.1,3.5,$ 47.76,-32.64000000000001,-0.4059701492537314
STVN,Stevanato Group S.p.A. Ordinary Shares,33.15,2.23,0.07212,1130415000.0,,2021.0,202173,Consumer Discretionary,Containers/Packaging,-65.52,0.0,$ 19.69,-13.459999999999997,-0.4060331825037707
CNP,CenterPoint Energy Inc (Holding Co) Common Stock,27.5,0.02,0.00073,17368854415.0,United States,,3380129,Utilities,Electric Utilities: Central,-67.54,1.0,$ 16.33,-11.170000000000002,-0.40618181818181825
MGEE,MGE Energy Inc,63.19,-0.0225,-0.00036,2285475509.0,United States,,155838,Energy,Electric Utilities: Central,-68.33,1.0,$ 37.51,-25.68,-0.4063934166798544
PAYX,Paychex Inc. Common Stock,122.62,0.21,0.00172,44121352304.0,United States,1983.0,1954742,Consumer Discretionary,Diversified Commercial Services,-68.13,5.0,$ 72.70,-49.92,-0.4071114010764965
TTI,Tetra Technologies Inc. Common Stock,3.9,-0.18,-0.04412,507308775.0,United States,,2452701,Energy,Oil & Gas Production,-71,1.0,$ 2.31,-1.5899999999999999,-0.4076923076923077
TWIN,Twin Disc Incorporated Common Stock,15.59,-0.11,-0.00701,218191825.0,United States,,16687,Industrials,Industrial Machinery/Components,-69.77,1.0,$ 9.23,-6.359999999999999,-0.40795381654906987
HOLX,Hologic Inc. Common Stock,73.8,-0.32,-0.00432,17323186250.0,United States,1990.0,2114742,Health Care,Medical Electronics,-68.74,1.0,$ 43.64,-30.159999999999997,-0.4086720867208672
BWG,BrandywineGLOBAL Global Income Opportunities Fund Inc.,8.39,0.07,0.00841,0.0,United States,2012.0,26445,Finance,Finance/Investors Services,-70.97,0.0,$ 4.96,-3.4300000000000006,-0.40882002383790234
TDG,Transdigm Group Incorporated Common Stock,1177.74,5.74,0.0049,65489717830.0,United States,2006.0,314606,Industrials,Military/Government/Technical,-69.97,3.5,$ 696.16,-481.58000000000004,-0.4089017949632347
KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,5.5,-0.05,-0.00901,187275000.0,United Kingdom,2013.0,223397,Consumer Discretionary,Marine Transportation,-66.15,1.0,$ 3.25,-2.25,-0.4090909090909091
RMMZ,RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock,16.04,0.01,0.00062,316623633.0,,2022.0,16975,Finance,Investment Managers,-68.5,0.0,$ 9.46,-6.579999999999998,-0.41022443890274307
DHR,Danaher Corporation Common Stock,253.14,-2.57,-0.01005,187248094667.0,United States,,3466677,Industrials,Industrial Machinery/Components,-71.77,1.5,$ 148.96,-104.17999999999998,-0.41155092043928254
DENN,Denny's Corporation Common Stock,9.23,0.01,0.00108,482301826.0,United States,,425792,Consumer Discretionary,Restaurants,-69.56,1.0,$ 5.42,-3.8100000000000005,-0.4127843986998917
RRC,Range Resources Corporation Common Stock,31.62,0.23,0.00733,7655820835.0,United States,,2530868,Energy,Oil & Gas Production,-73.45,1.0,$ 18.53,-13.09,-0.4139784946236559
WLDN,Willdan Group Inc. Common Stock,20.88,0.7,0.03469,284944516.0,United States,2006.0,16601,Consumer Discretionary,Military/Government/Technical,-65.66,1.0,$ 12.23,-8.649999999999999,-0.41427203065134094
FND,Floor & Decor Holdings Inc. Common Stock,121.12,-2.14,-0.01736,12931569017.0,United States,2017.0,2126826,Consumer Discretionary,RETAIL: Building Materials,-71.09,4.5,$ 70.94,-50.18000000000001,-0.4142998678996037
KNF,Knife Riv Holding Co. Common Stock,74.09,1.78,0.02462,4190990795.0,United States,2023.0,508835,,,-71.99,0.0,$ 43.31,-30.78,-0.4154406802537454
DLHC,DLH Holdings Corp.,14.94,-0.37,-0.02417,212606778.0,United States,,50265,Consumer Discretionary,Professional Services,-72.39,3.5,$ 8.73,-6.209999999999999,-0.4156626506024096
ITW,Illinois Tool Works Inc. Common Stock,262.15,-0.52,-0.00198,78330420000.0,United States,,1370369,Industrials,Industrial Machinery/Components,-70.58,4.0,$ 152.53,-109.61999999999998,-0.4181575433911882
RDVT,Red Violet Inc. Common Stock ,17.86,0.03,0.00168,248957773.0,United States,,12134,Technology,Computer Software: Prepackaged Software,-72.57,0.0,$ 10.39,-7.469999999999999,-0.4182530795072788
ORCL,Oracle Corporation Common Stock,111.68,0.0,0.0,306999608960.0,United States,1986.0,12192895,Technology,Computer Software: Prepackaged Software,-75.32,2.5,$ 64.90,-46.78,-0.4188753581661891
ACEL,Accel Entertainment Inc. ,11.33,0.78,0.07393,960821208.0,United States,2017.0,887713,Consumer Discretionary,Services-Misc. Amusement & Recreation,-72.95,0.0,$ 6.58,-4.75,-0.41924095322153576
CNS,Cohen & Steers Inc Common Stock,73.55,1.8,0.02509,3642393114.0,United States,2004.0,126231,Finance,Investment Managers,-70.82,3.5,$ 42.70,-30.849999999999994,-0.4194425560842963
NHI,National Health Investors Inc. Common Stock,57.47,-1.01,-0.01727,2494763562.0,United States,,582883,Real Estate,Real Estate Investment Trusts,-73.01,1.0,$ 33.35,-24.119999999999997,-0.41969723333913345
NNN,NNN REIT Inc. Common Stock,40.69,-0.07,-0.00172,7424902664.0,United States,,1828875,Real Estate,Real Estate Investment Trusts,-74.66,4.0,$ 23.60,-17.089999999999996,-0.4200049152125829
TSQ,Townsquare Media Inc. Class A Common Stock,10.64,-0.02,-0.00188,175106098.0,United States,2014.0,38021,Consumer Discretionary,Broadcasting,-73.42,1.0,$ 6.17,-4.470000000000001,-0.42011278195488727
BFS,Saul Centers Inc. Common Stock,36.19,0.41,0.01146,866526701.0,United States,1993.0,63126,Real Estate,Real Estate Investment Trusts,-76.24,1.0,$ 20.96,-15.229999999999997,-0.4208344846642718
ALRM,Alarm.com Holdings Inc. Common Stock,75.69,0.56,0.00745,3780348858.0,United States,2015.0,572016,Technology,Computer Software: Prepackaged Software,-71.95,5.0,$ 43.81,-31.879999999999995,-0.4211917029990751
RBKB,Rhinebeck Bancorp Inc. Common Stock,8.47,-0.03,-0.00353,93784981.0,United States,2019.0,1129,Finance,Major Banks,-72.86,0.0,$ 4.90,-3.5700000000000003,-0.4214876033057851
ONTO,Onto Innovation Inc. Common Stock,184.16,3.65,0.02022,9047784115.0,United States,,465086,Industrials,Industrial Machinery/Components,-80.94,4.0,$ 106.44,-77.72,-0.42202432667245876
AME,AMETEK Inc.,180.18,1.46,0.00817,41623865583.0,United States,,1819626,Industrials,Industrial Machinery/Components,-73.64,5.0,$ 104.04,-76.14,-0.4225774225774226
SBUX,Starbucks Corporation Common Stock,94.9,1.9,0.02043,107445780000.0,United States,1992.0,11218024,Consumer Discretionary,Restaurants,-70.17,2.5,$ 54.74,-40.160000000000004,-0.4231822971548999
KALU,Kaiser Aluminum Corporation Common Stock,72.52,2.24,0.03187,1161465163.0,United States,,137495,Industrials,Metal Fabrications,-75.9,1.0,$ 41.82,-30.699999999999996,-0.42333149476006615
STNE,StoneCo Ltd. Class A Common Shares,17.21,-0.05,-0.0029,5380531423.0,Brazil,2018.0,2902817,Technology,EDP Services,-72.68,0.0,$ 9.92,-7.290000000000001,-0.4235909355026148
TDW,Tidewater Inc. Common Stock,70.03,-0.34,-0.00483,3700513915.0,United States,2017.0,1349309,Consumer Discretionary,Marine Transportation,-98.69,1.0,$ 40.31,-29.72,-0.42438954733685563
MSEX,Middlesex Water Company Common Stock,50.89,-0.22,-0.0043,906182759.0,United States,,172092,Utilities,Water Supply,-75.03,4.5,$ 29.27,-21.62,-0.4248378856356848
INCR,Intercure Ltd. Ordinary Shares,1.95,-0.05,-0.025,88866744.0,Israel,,33746,Health Care,Biotechnology: Pharmaceutical Preparations,-76.79,1.0,$ 1.12,-0.8299999999999998,-0.42564102564102557
AWK,American Water Works Company Inc. Common Stock,118.54,0.63,0.00534,23086295633.0,United States,2008.0,2159129,Utilities,Water Supply,-74.6,4.5,$ 68.04,-50.5,-0.42601653450312127
ZBH,Zimmer Biomet Holdings Inc. Common Stock,124.36,0.23,0.00185,25504248976.0,United States,,2415804,Health Care,Industrial Specialties,-73.88,1.0,$ 71.32,-53.040000000000006,-0.4265036989385655
IEX,IDEX Corporation Common Stock,235.9,-0.78,-0.0033,17844573879.0,United States,1989.0,651387,Industrials,Fluid Controls,-77.16,4.5,$ 135.17,-100.73000000000002,-0.4270029673590505
MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Ordinary Shares,18.33,0.32,0.01777,5790857977.0,China,2020.0,1007004,Consumer Discretionary,Department/Specialty Retail Stores,-80.38,0.0,$ 10.50,-7.829999999999998,-0.4271685761047463
LECO,Lincoln Electric Holdings Inc. Common Shares,256.6,0.03,0.00012,14580731763.0,United States,,268439,Industrials,Industrial Machinery/Components,-73.02,3.0,$ 146.91,-109.69000000000003,-0.4274746687451287
PRMW,Primo Water Corporation Common Stock,16.21,-0.07,-0.0043,2584009256.0,Canada,,1014121,Consumer Staples,Farming/Seeds/Milling,-74.03,1.0,$ 9.28,-6.9300000000000015,-0.4275138803207897
WINA,Winmark Corporation Common Stock,379.55,6.02,0.01612,1323678348.0,United States,,21066,Consumer Discretionary,Other Specialty Stores,-67.34,4.5,$ 217.07,-162.48000000000002,-0.4280858911869319
RRX,Regal Rexnord Corporation Common Stock,171.49,0.8,0.00469,11391157569.0,United States,1976.0,596785,,,-74.81,3.0,$ 98.06,-73.43,-0.42818823255000293
FUL,H. B. Fuller Company Common Stock,79.53,1.05,0.01338,4311159536.0,United States,,222486,Industrials,Home Furnishings,-75.14,3.0,$ 45.41,-34.120000000000005,-0.42902049541053694
